id,budget,genres,homepage,overview,production_companies,production_countries,release_date,runtime,spoken_languages,title,vote_average,cast
3131,100m usd,"['Drama', 'History', 'Crime']",http://video.movies.go.com/gangsofnewyork/,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.","['Miramax Films', 'Initial Entertainment Group (IEG)', 'Alberto Grimaldi Productions']","['United States of America', 'Italy']",2002-12-14,2h 47m,"['English', 'Gaeilge', 'Latin', '普通话']",Gangs of New York,7.1,"['Leonardo DiCaprio', 'Daniel Day-Lewis', 'Cameron Diaz', 'Liam Neeson', 'Brendan Gleeson', 'John C. Reilly', 'Jim Broadbent', 'Roger Ashton-Griffiths', 'David Hemmings', 'Lawrence Gilliard Jr.', 'Michael Byrne', 'Gary Lewis', 'Henry Thomas', 'Barbara Bouchet', 'Brendan Dempsey', 'Nick Bartlett', 'Flaminia Fegarotti', 'Stephen Graham', 'Eddie Marsan', 'Alec McCowen', 'Cara Seymour', 'Rab Affleck', 'Tim Pigott-Smith', 'Sean Gilder', 'David Bamber', 'Lucy Davenport', 'John Sessions', 'Angela Pleasence', 'Martin Scorsese']"
76758,94m usd,"['Drama', 'History', 'War']",http://www.theflowersofwarmovie.com/,"A Westerner finds refuge with a group of women in a church during Japan's rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety.","['Beijing New Picture Film Co. Ltd.', 'EDKO Film', 'New Picture Company']","['China', 'Hong Kong']",2011-12-15,2h 25m,"['普通话', '日本語', 'English']",The Flowers of War,7.1,"['Christian Bale', 'Ni Ni', 'Tong Dawei', 'Zhang Xinyi', 'Shigeo Kobayashi', 'Atsuro Watabe', 'Shawn Dou', 'Paul Schneider']"
9408,85m usd,"['Animation', 'Comedy', 'Family']",http://www.sonypictures.com/homevideo/surfsup/,"Cody is a surfing penguin from Shiverpool who dreams of making it big and being like his idol Big Z. On his journey he discovers his talents are not all he thinks they are and he must learn to accept that their is more to surfing than fame and fortune.  Surf's Up is a 2007 American computer-animated mockumentary film produced by Sony Pictures Animation and distributed by Columbia Pictures and ImageWorks Studios. It stars the voices of Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder among others.","['Columbia Pictures', 'Sony Pictures Animation']",['United States of America'],2007-06-08,1h 25m,['English'],Surf's Up,5.9,"['Shia LaBeouf', 'Jeff Bridges', 'Zooey Deschanel', 'Jon Heder', 'James Woods', 'Diedrich Bader', 'Mario Cantone', 'Kelly Slater', 'Sal Masekela', 'Ash Brannon', 'Chris Buck', 'Brian Posehn', 'Rob Machado', 'Dana Belben', 'Reed Buck']"
9890,90m usd,"['Action', 'Comedy', 'Science Fiction']",,"What does it take to become a Stepford wife, a woman perfect beyond belief? Ask the Stepford husbands, who've created this high-tech, terrifying little town.","['Paramount Pictures', 'De Line Pictures', 'DreamWorks Pictures']",['United States of America'],2004-06-10,1h 33m,['English'],The Stepford Wives,5.4,"['Nicole Kidman', 'Matthew Broderick', 'Bette Midler', 'Glenn Close', 'Christopher Walken', 'Roger Bart', 'David Marshall Grant', 'Jon Lovitz', 'Matt Malloy', 'Kate Shindle', 'Fallon Brooking', 'Robert Stanton', 'Faith Hill', 'Dylan Hartigan', 'Tom Riis Farrell', 'Christopher Evan Welch', 'Lorri Bagley', 'Lisa Masters', 'Jason Kravits', 'Colleen Dunn', 'Andrea Anders', 'KaDee Strickland']"
855,92m usd,"['Action', 'History', 'War']",,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.","['Jerry Bruckheimer Films', 'Revolution Studios', 'Scott Free Productions']","['United Kingdom', 'United States of America']",2001-12-28,2h 24m,"['English', 'Somali']",Black Hawk Down,7.2,"['Josh Hartnett', 'Ewan McGregor', 'Jason Isaacs', 'Tom Sizemore', 'William Fichtner', 'Eric Bana', 'Ewen Bremner', 'Sam Shepard', 'Tom Hardy', 'Charlie Hofheimer', 'Hugh Dancy', 'Tom Guiry', 'Brian Van Holt', 'Steven Ford', 'Gregory Sporleder', 'Zeljko Ivanek', 'Matthew Marsden', 'Nikolaj Coster-Waldau', 'Orlando Bloom', 'Johnny Strong', 'Kim Coates', 'Glenn Morshower', 'Enrique Murciano', 'Jeremy Piven', 'Brendan Sexton III', 'Carmine Giovinazzo', 'George Harris', 'Razaaq Adoti', 'Treva Etienne', 'Jason Hildebrandt', 'Ron Eldard', 'Ty Burrell', 'Giannina Facio', 'Boyd Kestner']"
18,90m usd,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.","['Columbia Pictures', 'Gaumont']",['France'],1997-05-07,2h 6m,"['English', 'svenska', 'Deutsch']",The Fifth Element,7.3,"['Bruce Willis', 'Gary Oldman', 'Ian Holm', 'Milla Jovovich', 'Chris Tucker', 'Luke Perry', 'Brion James', 'Tom Lister Jr.', 'Vin Diesel', 'Lee Evans', 'Charlie Creed-Miles', 'Tricky', 'John Neville', 'John Bluthal', 'Mathieu Kassovitz', 'Christopher Fairbank', 'Kim Chan', 'Julie T. Wallace', 'Al Matthews', 'Maïwenn', 'Mac McDonald', 'Indra Ové', 'Genevieve Maylam', 'Jason Salkey', 'Michael Culkin', 'Hon Ping Tang', 'Vincenzo Pellegrino', 'Richard Leaf', 'Ivan Heng', 'Sonita Henry', 'Tim McMullan', 'George Khan', 'John Hughes', 'Roberto Bryce', 'Said Talidi', 'Clifton Lloyd Bryan', 'Justin Lee Burrows', 'Richard Ashton', 'Jerome St. John Blake', 'Kevin Molloy', 'Bill Reimbold', 'Colin Brooks', 'Anthony Chinn', 'Sam Douglas', 'Derek Ezenagu', 'David Kennedy', 'David Barrass', 'Roger Monk', 'Mark Seaton', 'Jean-Luc Caron', 'Riz Meedin', 'Jerry Ezekiel', 'Rachel Willis', 'Natasha Brice', 'Sophia Goth', 'Martin McDougall', 'Pete Dunwell', 'Paul Priestley', 'Stewart Harvey-Wilson', 'David Fishley', 'Carlton Chance', 'Gin Clarke', 'Vladimir McCrary', 'Aron Paramor', 'Alan Ruscoe', 'Christopher Adamson', 'Ève Salvail', 'Kaleem Janjua', 'Tyrone Tyrell', 'Kevin Brewerton', 'Ian Beckett', 'Sonny Caldinez', 'Zeta Graff', 'Eddie Ellwood', 'Yui', 'Laura De Palma', 'Lenny McLean', 'Robert Oates', 'John Sharian', 'Fred Williams', 'Sibyl Buck', 'Sarah Carrington', 'Ali Yassine', 'Sean Buckley', 'Dane Messam', 'Nathan Hamlett', 'Cecil Cheng', 'Scott Woods', 'Leon Dekker', 'David Garvey', 'Stanley Kowalski', 'Omar Williams', 'Robert Clapperton', 'Robert Alexander', 'Mia Frye', 'Leo Williams', 'C. Keith Martin', 'J.D. Dawodu', 'Patrick Nicholls', 'Shaun Davis', 'Roy Garcia', 'Alex Georgijev', 'Marie Guillard', 'Renee Montemayor', 'Stina Richardson', 'Kristen Fick', 'François Guillaume', 'Anita Koh', 'Kamay Lau', 'Tracy Redington', 'Gito Santana', 'Frank Senger', 'Joss Skottowe', 'Roger Wright', 'John Bennett']"
37786,100m usd,"['Comedy', 'Drama', 'Romance']",http://www.sexandthecitymovie.com/,"Carrie, Charlotte, and Miranda are all married now, but they're still up for a little fun in the sun. When Samantha gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down.","['New Line Cinema', 'Village Roadshow Pictures', 'Home Box Office (HBO)', 'HBO Films']",['United States of America'],2010-05-26,2h 26m,"['English', 'العربية']",Sex and the City 2,5.4,"['Sarah Jessica Parker', 'Kristin Davis', 'Cynthia Nixon', 'Kim Cattrall', 'Chris Noth', 'David Eigenberg', 'Evan Handler', 'Alexandra Fong', 'Parker Fong', 'Mario Cantone', 'Willie Garson', 'Noah Mills', 'Liza Minnelli', 'Billy Stritch', 'Alice Eve', 'Jason Lewis', 'Max Ryan', 'Lynn Cohen', 'Amira Mor', ""Dhaffer L'Abidine"", 'John Corbett', 'Raya Meddine', 'Jennifer Ferrin', 'Tet Wada', 'Tim Gunn', 'Penélope Cruz', 'Miley Cyrus', 'Omid Djalili', 'Tuesday Knight', 'Norm Lewis', 'Megan Boone', 'Neal Bledsoe']"
10501,95m usd,"['Adventure', 'Animation', 'Comedy', 'Family']",,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World.  Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches?","['DreamWorks SKG', 'DreamWorks Animation']",['United States of America'],2000-03-31,1h 29m,['English'],The Road to El Dorado,7.0,"['Kenneth Branagh', 'Kevin Kline', 'Rosie Perez', 'Armand Assante', 'Edward James Olmos', 'Jim Cummings', 'Frank Welker', 'Tobin Bell', 'Elton John', 'Duncan Marjoribanks', 'Elijah Chiang', 'Cyrus Shaki-Khan']"
57800,95m usd,"['Animation', 'Comedy', 'Adventure', 'Family']",http://www.iceagemovies.com/films/ice-age-continental-drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.","['Blue Sky Studios', 'Twentieth Century Fox Animation']",['United States of America'],2012-06-26,1h 28m,['English'],Ice Age: Continental Drift,6.2,"['John Leguizamo', 'Ray Romano', 'Chris Wedge', 'Denis Leary', 'Seann William Scott', 'Jennifer Lopez', 'Queen Latifah', 'Peter Dinklage', 'Nick Frost', 'Josh Gad', 'Nicki Minaj', 'Heather Morris', 'Wanda Sykes', 'Alan Tudyk', 'Rebel Wilson', 'Aziz Ansari', 'Joy Behar', 'Christopher Campbell', 'Jason Harris', 'Keke Palmer', 'Karen Disher', 'Josh Peck', 'Drake', 'Alain Chabat', 'Kunal Nayyar', 'Lucas Leguizamo', 'Allegra Leguizamo', 'Ester Dean', 'Jason Fricchione', 'Ben Gleib', 'George Jacobs', 'James Palumbo', 'Simon Pegg', 'Alexandra Romano', ""Eddie 'Piolin' Sotelo"", 'Patrick Stewart', 'Brian Scott McFadden']"
150689,95m usd,"['Romance', 'Fantasy', 'Family', 'Drama']",http://movies.disney.com/cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.","['Walt Disney Pictures', 'Genre Films', 'Beagle Pug Films', 'Allison Shearmur Productions']","['United Kingdom', 'United States of America']",2015-03-12,1h 45m,['English'],Cinderella,6.7,"['Lily James', 'Cate Blanchett', 'Richard Madden', 'Helena Bonham Carter', 'Stellan Skarsgård', 'Holliday Grainger', 'Nonso Anozie', 'Ben Chaplin', 'Hayley Atwell', 'Richard McCabe', 'Rob Brydon', 'Laurie Calvert', 'Leila Wong', 'Nari Blair-Mangat', 'Adetomiwa Edun', 'Joshua McGuire', 'Matthew Steer', 'Ella Smith', 'Elina Alminas', 'Andrew Fitch', 'João Costa Menezes', 'Gino Picciano', 'Charlotte Worwood', 'Zizi Strallen', 'Barrie Martin', 'Georgie-May Tearle', 'Derek Jacobi', 'Sophie McShera', 'Alex MacQueen', 'Melissa Galloway', 'Joseph Kloska', 'Michael Jenn', 'Joe Kennard', ""Josh O'Connor"", 'Eloise Webb', 'Jana Perez', 'Gareth Mason', 'Tom Edden', 'Mimi Ndiweni', 'Laura Elsworthy', 'Ann Davies', 'Gerard Horan', 'Katie West', 'Paul Hunter', 'Daniel Tuite', 'Anjana Vasan', 'Stuart Neal', 'Andy Apollo', 'Jonny Owen-Last', 'Sean Francis George', 'Greg Lockett', 'Bhanu Alley', 'Scherrikar Bell', 'Francesca Bennett', 'Sophie-Anna Brough', 'Arielle Campbell', 'Janet Dawe', 'Robert J. Fraser', 'Riley Halden', 'Monique Geraghty', 'John W.G. Harley', 'Ant Henson', 'Rajesh Kalhan', 'Sayed Kassem', 'Victoria Ann Kenway', 'Alex Marek', 'Henry McCook', 'Bronwyn Pearson', 'Jd Roth-round', 'Julian Seager', 'Sarah Sharman', 'Drew Sheridan-Wheeler', 'Peter Stacey', 'Tom Swacha', 'Dolapo Umar', 'Elliott Wright', 'Craig Mather', 'Alex Gillison']"
7980,65m usd,"['Fantasy', 'Drama']",http://www.lovelybones.com,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.","['WingNut Films', 'DreamWorks SKG', 'Key Creatives', 'Film4', 'Goldcrest Pictures', 'New Zealand Large Budget Screen Production Grant']","['United Kingdom', 'New Zealand', 'United States of America']",2009-12-26,2h 16m,['English'],The Lovely Bones,6.6,"['Rachel Weisz', 'Mark Wahlberg', 'Susan Sarandon', 'Saoirse Ronan', 'Stanley Tucci', 'Michael Imperioli', 'Rose McIver', 'Carolyn Dando', 'Christian Thomas Ashdale', 'Reece Ritchie', 'Nikki SooHoo', 'Jake Abel', 'AJ Michalka', 'Tom McCarthy', 'Stink Fisher', 'Andrew James Allen', 'Stefania LaVie Owen']"
12,94m usd,"['Animation', 'Family']",http://movies.disney.com/finding-nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",['Pixar Animation Studios'],['United States of America'],2003-05-30,1h 40m,['English'],Finding Nemo,7.6,"['Albert Brooks', 'Ellen DeGeneres', 'Alexander Gould', 'Willem Dafoe', 'Brad Garrett', 'Allison Janney', 'Austin Pendleton', 'Stephen Root', 'Vicki Lewis', 'Joe Ranft', 'Geoffrey Rush', 'Andrew Stanton', 'Elizabeth Perkins', 'Nicholas Bird', 'Bob Peterson', 'Barry Humphries', 'Eric Bana', 'Bruce Spence', 'Bill Hunter', 'LuLu Ebeling', 'Jordan Ranft', 'Erica Beck', 'Erik Per Sullivan', 'John Ratzenberger']"
122,94m usd,"['Adventure', 'Fantasy', 'Action']",http://www.lordoftherings.net,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.","['WingNut Films', 'New Line Cinema']","['New Zealand', 'United States of America']",2003-12-01,3h 21m,['English'],The Lord of the Rings: The Return of the King,8.1,"['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Liv Tyler', 'Orlando Bloom', 'John Rhys-Davies', 'Sean Astin', 'Billy Boyd', 'Dominic Monaghan', 'Andy Serkis', 'Hugo Weaving', 'Ian Holm', 'Bernard Hill', 'Miranda Otto', 'David Wenham', 'Karl Urban', 'John Noble', 'Cate Blanchett', 'Lawrence Makoare', 'Paul Norell', 'Thomas Robins', 'Sarah McLeod', 'Sean Bean', 'Marton Csokas', 'Christopher Lee', 'David Aston', 'Sadwyn Brophy', 'Alistair Browning', 'Ian Hughes']"
121,79m usd,"['Adventure', 'Fantasy', 'Action']",http://www.lordoftherings.net/,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.","['WingNut Films', 'New Line Cinema', 'The Saul Zaentz Company']","['New Zealand', 'United States of America']",2002-12-18,2h 59m,['English'],The Lord of the Rings: The Two Towers,8.0,"['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Liv Tyler', 'Orlando Bloom', 'John Rhys-Davies', 'Christopher Lee', 'Sean Astin', 'Billy Boyd', 'Dominic Monaghan', 'Andy Serkis', 'Hugo Weaving', 'Craig Parker', 'Bernard Hill', 'Brad Dourif', 'Miranda Otto', 'David Wenham', 'Karl Urban', 'Cate Blanchett', 'Olivia Tennet', 'Sean Bean', 'Jed Brophy', 'Calum Gittins', 'John Bach', 'Robbie Magasiva', 'John Noble', 'Robyn Malcolm', 'Bruce Phillips', 'Raymond Trickitt', 'Stephen Ure', 'Nathaniel Lees', 'Sam Comery', 'Bruce Hopkins', 'John Leigh']"
68737,95m usd,"['Adventure', 'Fantasy']",http://www.seventhsonmovie.com/,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?","['Legendary Pictures', 'Thunder Road Pictures', 'Outlaw Sinema', 'Moving Picture Company (MPC)', 'Pendle Mountain Productions', 'China Film Co.']","['China', 'Canada', 'United States of America', 'United Kingdom']",2014-12-12,1h 42m,['English'],Seventh Son,5.2,"['Jeff Bridges', 'Julianne Moore', 'Ben Barnes', 'Alicia Vikander', 'Kit Harington', 'Djimon Hounsou', 'Olivia Williams', 'Antje Traue', 'Jason Scott Lee', 'David Cubitt', 'Eric Keenleyside', 'Thai-Hoa Le', 'Carmel Amit', 'Gerard Plunkett', 'Jim Shield', 'Timothy Webber', 'Julian Black Antelope', 'Luc Roderique', 'Sean Carey', 'Fraser Aitcheson', 'Zahf Paroo', 'Loyd Catlett', 'Primo Allon', 'Lilah Fitzgerald', 'Taya Clyne', 'Faustino Di Bauda', 'Billy Wickman', 'Duffy', 'Marcel Bridges', 'Yaroslav Poverlo', 'Isabelle Landry', 'Jason Asuncion', 'Joanne Bentley', 'Anthony Welch', 'Brenda McDonald']"
1995,115m usd,"['Adventure', 'Fantasy', 'Action', 'Thriller']",,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.","['Paramount Pictures', 'Toho-Towa', 'Mutual Film Company', 'Lawrence Gordon Productions', 'British Broadcasting Corporation (BBC)', 'Marubeni', 'Eidos Interactive']",['United States of America'],2001-06-11,1h 40m,['English'],Lara Croft: Tomb Raider,5.7,"['Angelina Jolie', 'Jon Voight', 'Iain Glen', 'Noah Taylor', 'Daniel Craig', 'Richard Johnson', 'Chris Barrie', 'Julian Rhind-Tutt', 'Leslie Phillips', 'Robert Phillips', 'Rachel Appleton', 'Henry Wyndham', 'David Cheung', 'David Tse', 'Ayla Amiral', 'Ozzie Yue', 'Wai-Keat Lau', 'Stephanie Burns', 'Carl Chase', 'Richenda Carey', 'Sylvano Clarke', 'Anna Maria Everett', 'Olegar Fedoro']"
157353,100m usd,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']",,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.","['Alcon Entertainment', 'Syncopy', 'DMG Entertainment', 'Straight Up Films']","['China', 'United Kingdom', 'United States of America']",2014-04-16,1h 59m,['English'],Transcendence,5.9,"['Johnny Depp', 'Paul Bettany', 'Rebecca Hall', 'Kate Mara', 'Morgan Freeman', 'Cillian Murphy', 'Cole Hauser', 'Clifton Collins Jr', 'Falk Hentschel', 'Kristen Rakes', 'Cory Hardrict', 'Josh Stewart', 'Luce Rains', 'Fernando Chien', 'Steven Liu', 'Xander Berkeley', 'Lukas Haas', 'Wallace Langham', 'James Burnett', 'Sam Quinn', 'Sam Webb', 'Chris Gartin', 'Olivia Taylor Dudley', 'Abe Martell', 'Lauren Sivan', 'Laramie Cooley', 'Nancy Jeris', 'Colin Jones', 'Dylan Kenin', 'Chad Brummett', 'Antonio Del Prete', 'Jon Kristian Moore', 'John Trejo', 'Darren P. Leis', 'Richard Daniel Williams', 'Seth Adkins', 'Jaime Powers', 'Lubella Gauna', 'Lyn Quinn', 'Kendra Tuthill', 'Darrick Hurst']"
331,93m usd,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",,"In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.","['Universal Studios', 'Amblin Entertainment']",['United States of America'],2001-07-18,1h 32m,"['English', 'Español']",Jurassic Park III,5.7,"['Sam Neill', 'William H. Macy', 'Téa Leoni', 'Trevor Morgan', 'Alessandro Nivola', 'Michael Jeter', 'John Diehl', 'Bruce A. Young', 'Laura Dern', 'Taylor Nichols', 'Mark Harelik', 'Julio Oscar Mechoso', 'Blake Michael Bryan', 'Sarah Danielle Madison', 'Linda Park']"
61791,93m usd,"['Thriller', 'Action', 'Drama', 'Science Fiction']",http://www.apeswillrise.com/,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects – especially Caesar, his pet chimpanzee.","['Ingenious Film Partners', 'Ingenious Media', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Dune Entertainment III', 'Chernin Entertainment', 'Big Screen Productions']",['United States of America'],2011-08-03,1h 45m,['English'],Rise of the Planet of the Apes,7.0,"['James Franco', 'Freida Pinto', 'John Lithgow', 'Brian Cox', 'Tom Felton', 'Andy Serkis', 'David Oyelowo', 'Tyler Labine', 'Jamie Harris', 'Ty Olsson', 'David Hewlett', 'Chelah Horsdal', 'Jesse Reid', 'Joey Roche', 'Madison Bell', 'Makena Joy', 'B.J. Harrison', 'Mattie Hawkinson', 'Karin Konoval', 'Terry Notary', 'Richard Ridings', 'Christopher Gordon', 'Devyn Dalton', 'Jay Caputo', 'Leah Gibson', 'Tracy Spiridakos', 'Chris Shields', 'Lauren Watson']"
8204,90m usd,"['Adventure', 'Family', 'Fantasy']",,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.","['Paramount Pictures', 'The Kennedy/Marshall Company']",['United States of America'],2008-02-14,1h 35m,['English'],The Spiderwick Chronicles,6.3,"['Freddie Highmore', 'Mary-Louise Parker', 'Nick Nolte', 'Sarah Bolger', 'Andrew McCarthy', 'Joan Plowright', 'David Strathairn', 'Seth Rogen', 'Martin Short']"
47964,92m usd,"['Action', 'Thriller']",http://www.diehardmovie.com/,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.","['Ingenious Media', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Mid Atlantic Films', 'Big Screen Productions', 'Temple Hill Entertainment', 'TSG Entertainment', 'Giant Pictures', 'Origo Film Group']",['United States of America'],2013-02-06,1h 38m,"['English', 'Pусский']",A Good Day to Die Hard,5.2,"['Bruce Willis', 'Jai Courtney', 'Sebastian Koch', 'Mary Elizabeth Winstead', 'Юлия Снигирь', 'Radivoje Bukvić', 'Cole Hauser', 'Amaury Nolasco', 'Sergey Kolesnikov', 'Roman Luknár', 'Zolee Ganxsta', 'Péter Takátsy', 'Pavel Lychnikoff', 'Megalyn Echikunwoke', 'Melissa Tang', 'Attila Árpa', 'Norbert Növényi', 'Martin Hindy', 'Rico Simonini', 'Anne Vyalitsyna']"
10733,145m usd,"['Western', 'History', 'War']",,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio, Texas.","['Imagine Entertainment', 'Touchstone Pictures']",['United States of America'],2004-04-07,2h 17m,"['English', 'Español']",The Alamo,5.8,"['Dennis Quaid', 'Billy Bob Thornton', 'Jason Patric', 'Patrick Wilson', 'Emilio Echevarría', 'Emily Deschanel', 'Jordi Mollà', 'Leon Rippy', 'Tommy Davidson', 'Marc Blucas', 'Robert Prentiss', 'Kevin Page', 'Joe Stevens', 'Stephen Bruton', 'Laura Clifton', 'Ricardo Chavira', 'Steven Chester Prince', 'Estephania LeBaron', 'Brandon Smith', 'Elena Hurst']"
